cz_name,stateabbrv,name,mobility,population,density,male,white,black,amind,asian,highschool,college,dropout,manufacturing,income,gini,rentpct,poverty
North Platte,NE,"Lincoln County, Nebraska",.65043914,35896,13.99963,.49367619,.95634609,.0083574774,.003147983,.0050980612,.71646315,.19954109,.048966266,.036175117,36456,.43290001,25.1,.18170267
Virginia Beach,NE,"Madison County, Nebraska",.79468501,35111,61.30328,.49520093,.92156303,.011819658,.015750051,.0068924269,.68063444,.20235078,.021500001,.1653762,36474,.43630001,25.200001,.21495767
Nebraska City,NE,"Otoe County, Nebraska",.7774033,15842,25.732969,.49495015,.96502966,.0011362202,.0044186339,.0048604975,.69427282,.21534631,.032066509,.1593921,36515,.39770001,25.799999,.14732023
Columbus,NE,"Platte County, Nebraska",1.2228527,32642,48.425999,.50793457,.95490474,.002757184,.0009496967,.0060964404,.67926395,.20096008,.027027028,.26026779,40904,.39250001,21.9,.11475214
McCook,NE,"Red Willow County, Nebraska",1.0603824,10946,15.2667,.5006395,.97177052,.014251782,.0039283759,.0039283759,.75646055,.1767014,.06334842,.093104653,31181,.40849999,26.6,.16085038
Omaha,NE,"Sarpy County, Nebraska",.58228356,169192,707.94513,.49986997,.88761878,.042436995,.0048997588,.021301243,.58666366,.36741111,.019063927,.076992415,51236,.37850001,25.799999,.092005588
Scottsbluff,NE,"Scotts Bluff County, Nebraska",.48603556,36684,49.61314,.48247191,.93291354,.0086686295,.010385999,.0066514011,.65135556,.21500899,.036734693,.075570397,33404,.44670001,27.799999,.22443245
Omaha,NE,"Washington County, Nebraska",.87606573,20257,51.946651,.49247172,.97279954,.0067630941,.0017771634,.00098731299,.66074967,.29633975,.02263202,.10608295,47479,.3994,23.1,.15479621
Las Vegas,NV,"Clark County, Nevada",.18501133,2035572,257.94711,.50105178,.63750482,.10836855,.0062984754,.091697566,.6185962,.22635858,.060009949,.031981792,37459,.45159999,30.6,.22663721
Reno,NV,"Washoe County, Nevada",.39710698,435019,69.024719,.50295502,.80457634,.024063317,.015528058,.053098831,.58027202,.28701591,.045556452,.071884766,38400,.46630001,30.200001,.20167913
Reno,NV,"Carson City, Nevada",.25781825,54482,376.61569,.51317865,.82836533,.0096545648,.024503505,.029881429,.66084158,.20716119,.026671974,.10782528,34622,.44870001,28.4,.25525796
Manchester,NH,"Belknap County, New Hampshire",-.02622808,60399,150.9099,.4896273,.96389014,.0054305536,.0021192404,.010662428,.62092692,.29560164,.044551063,.11810765,45146,.4312,28.299999,.18159226
Keene,NH,"Cheshire County, New Hampshire",.15321103,76430,108.1566,.4861311,.95687556,.0073007983,.0019233285,.011749313,.60719138,.31559721,.018479778,.15057312,41967,.4445,31.9,.16913651
Berlin,NH,"Coos County, New Hampshire",.44454399,31870,17.75799,.50913084,.95547539,.017351741,.0065892688,.0042987135,.69447446,.17831326,.04587156,.089729585,30731,.43430001,28.9,.21665464
Claremont,NH,"Grafton County, New Hampshire",.15279004,89341,52.284439,.49276367,.93240505,.0087194005,.0049137576,.032101724,.53938162,.38120422,.021581549,.097924687,40500,.4689,28.1,.15544924
Manchester,NH,"Hillsborough County, New Hampshire",.038541719,403972,461.08231,.49558139,.90783519,.023885319,.0010545285,.036084183,.55378318,.35855681,.022703771,.1411147,51745,.42919999,29.700001,.11745978
Manchester,NH,"Merrimack County, New Hampshire",.18184355,147262,157.6485,.49211609,.94982409,.011815676,.0008488273,.016351808,.58433676,.34389117,.020909198,.10343246,47924,.4163,29.4,.12328814
Manchester,NH,"Rockingham County, New Hampshire",.42732367,299006,430.3978,.49442822,.95228189,.0074814553,.0012140225,.018564845,.55952966,.3876954,.01748899,.129531,58975,.419,28.5,.073226027
Manchester,NH,"Strafford County, New Hampshire",.325174,125273,339.5163,.48776671,.9339363,.0095790792,.0012053675,.028856976,.57803291,.34114799,.0073896977,.12163811,44095,.4348,31.299999,.12869407
Claremont,NH,"Sullivan County, New Hampshire",.15106396,43135,80.27903,.49106294,.96404314,.0051929988,.0045902398,.0088327341,.62994933,.26489982,.033448108,.18901791,40696,.41240001,29.200001,.1272161
Philadelphia,NJ,"Atlantic County, New Jersey",-.77664202,275376,495.54401,.48376402,.67144924,.15563811,.0025601359,.082864881,.59490222,.25116053,.044046894,.039016474,39555,.45719999,35.299999,.23166449
Newark,NJ,"Bergen County, New Jersey",.6887331,926330,3975.5139,.48368183,.70427388,.058338821,.0019021299,.15621647,.44722238,.4692001,.01406584,.082917765,62321,.48320001,30.5,.08952719
Philadelphia,NJ,"Burlington County, New Jersey",.11185712,450556,564.19897,.49199876,.72799832,.16120304,.0010032048,.046551373,.56980217,.3570601,.021621622,.076188415,57103,.42590001,31.799999,.084666573
Philadelphia,NJ,"Camden County, New Jersey",-.34364873,511998,2313.9819,.48314643,.63283253,.19409841,.0022050866,.055859592,.57762444,.30163291,.035216205,.075326428,45165,.4601,33.200001,.19922046
Philadelphia,NJ,"Cape May County, New Jersey",-.067302331,95805,381.04819,.48658213,.90847033,.047325294,.00091853237,.011512969,.59564108,.2991367,.053790767,.032368649,41862,.4526,34.700001,.15925156
Philadelphia,NJ,"Cumberland County, New Jersey",-.43019196,157035,324.65189,.51541376,.63052183,.20474416,.0077562327,.013468335,.62890357,.14613645,.055387847,.11749446,36304,.4404,35.299999,.26110104
Newark,NJ,"Essex County, New Jersey",-.46171078,791609,6272.0449,.48031542,.41923729,.39894569,.0024848126,.049126524,.51499778,.32694191,.031068373,.068679534,39203,.54470003,33.5,.24426565
Philadelphia,NJ,"Gloucester County, New Jersey",-.02883389,290298,901.53198,.48589036,.81988508,.10115468,.0013813392,.02995887,.62353218,.29311663,.023757121,.081921838,55727,.41069999,34.5,.10134831
Newark,NJ,"Hudson County, New Jersey",.20840646,662619,14345.19,.49682245,.55626386,.12748049,.0033488325,.14629976,.45417619,.37492841,.034744494,.070634797,43390,.49529999,29,.26527405
Newark,NJ,"Hunterdon County, New Jersey",.64033651,126250,295.10141,.49822575,.91062176,.025813861,.00063366338,.036285147,.45716834,.4871155,.020348838,.12359295,76585,.44209999,30.6,.050358631
Newark,NJ,"Mercer County, New Jersey",-.049324259,370212,1648.629,.48933583,.62926108,.20147105,.0010939678,.10078009,.47793031,.39645398,.036460377,.081324704,52878,.4901,31.700001,.16351865
Newark,NJ,"Middlesex County, New Jersey",.45631266,830300,2687.8049,.49183908,.6104601,.098430686,.0017379262,.23238106,.47766241,.40989077,.022918193,.096624345,57809,.42919999,29.6,.11517482
Toms River,NJ,"Monmouth County, New Jersey",.23460248,629185,1342.139,.48666131,.82602888,.072862513,.0016370384,.052838195,.50187844,.42523924,.017153306,.059830785,61912,.46950001,34.299999,.098909661
Newark,NJ,"Morris County, New Jersey",.15592287,498192,1082.61,.48991954,.81557512,.032067958,.0011140283,.097163342,.42830417,.50963712,.011629174,.11101668,72786,.45359999,27.9,.046517659
Toms River,NJ,"Ocean County, New Jersey",.076622613,583450,927.90668,.4803462,.91844201,.030976091,.0011483418,.018729968,.63636434,.26866379,.02907785,.052318793,45027,.4382,37.799999,.20013718
Newark,NJ,"Passaic County, New Jersey",-.36954927,507574,2749.696,.48667976,.64267868,.12603876,.0046909414,.052981436,.5629614,.26013824,.032724768,.12667456,43389,.47409999,37.5,.25345278
Philadelphia,NJ,"Salem County, New Jersey",-.00127538,65120,196.2045,.48607185,.80251843,.14024878,.0017045455,.0097972974,.66104484,.20314202,.034051221,.1166085,44908,.4296,35.700001,.23272677
Newark,NJ,"Somerset County, New Jersey",.38412717,330604,1095.3929,.4877497,.68241459,.090954736,.0013308974,.16071191,.41680792,.52498615,.015135453,.12388642,73115,.45480001,28.200001,.060072921
Newark,NJ,"Sussex County, New Jersey",.45884603,145930,281.16791,.4960666,.93337214,.021119716,.00054820802,.018488316,.60137129,.33755016,.028886685,.098692991,62873,.40630001,34.700001,.069027103
Newark,NJ,"Union County, New Jersey",-.027175849,548744,5335.124,.48704496,.57866871,.21307203,.0018022975,.048224673,.5299989,.32618776,.039822221,.097127363,50547,.4905,33.200001,.15386035
Newark,NJ,"Warren County, New Jersey",.40474179,107226,300.42239,.48620671,.89151883,.041156065,.0019584801,.027082983,.60197967,.29875603,.051068265,.10461146,51184,.4122,30.5,.11869643
Albuquerque,NM,"Bernalillo County, New Mexico",-.20265041,673943,580.57092,.49051329,.71847028,.029667197,.045046836,.023208193,.55299044,.32631889,.064168334,.052658599,34663,.4743,32.099998,.27163047
Roswell,NM,"Chaves County, New Mexico",.02664051,65811,10.85046,.49757639,.79576361,.017474283,.012323168,.0079166098,.59981012,.18082672,.076496415,.061063219,29510,.45699999,29.1,.32673889
Las Vegas,NM,"Colfax County, New Mexico",-.0043117302,12997,3.4584329,.50088483,.85496652,.0041548051,.013079941,.011233361,.67141652,.21469285,.074960127,.042561736,23518,.46020001,30,.23129801
Clovis,NM,"Curry County, New Mexico",.078439929,50497,35.946121,.51662475,.69665527,.063508727,.011802682,.015426659,.61535424,.20828539,.071994491,.046167288,29840,.46619999,31.5,.32629317
El Paso,NM,"Doña Ana County, New Mexico",-.27680525,213963,56.194969,.49223933,.89057922,.017302057,.011039292,.01088506,.50535017,.27743191,.046095956,.045929443,28219,.48199999,32.5,.40718213
Roswell,NM,"Eddy County, New Mexico",.38220572,55641,13.32487,.5077371,.89601195,.013245628,.015438256,.0051760394,.65383869,.17819892,.12244898,.065846995,41122,.45289999,22.5,.12540103
Deming,NM,"Grant County, New Mexico",-.14714409,29119,7.350266,.49393865,.89089596,.0063188984,.01363371,.0019574848,.5850758,.26231906,.10667584,.014926783,27826,.47549999,29.700001,.31059644
Hobbs,NM,"Lea County, New Mexico",.6954478,68149,15.5204,.51368326,.87318963,.034512613,.0089509748,.0019222586,.5863114,.13236372,.12370868,.044819359,41787,.43270001,22.200001,.21783313
Santa Fe,NM,"Los Alamos County, New Mexico",.59569532,17939,164.3268,.51167846,.86704946,.0048497687,.010591449,.066949107,.32769606,.64225596,.052224372,.015141319,74035,.39199999,23.1,.077233844
Deming,NM,"Luna County, New Mexico",-.10669625,24789,8.3600082,.49832588,.89475173,.011739078,.015289039,.0038323449,.566176,.12076417,.11574697,.070738398,19956,.45969999,27.9,.39039952
Gallup,NM,"McKinley County, New Mexico",-.94894439,73998,13.57809,.4821887,.1693289,.0081488686,.73885781,.0096894512,.62438685,.11119377,.092760637,.06271594,20897,.50849998,25,.44239134
Alamogordo,NM,"Otero County, New Mexico",-.15482716,65318,9.8768988,.51102298,.75956094,.037080131,.069674514,.01345724,.66604912,.1638402,.082741588,.022270504,28889,.43790001,28.5,.34140143
Santa Fe,NM,"Rio Arriba County, New Mexico",-.01359792,39949,6.8162618,.49125135,.62514704,.0052567022,.15307017,.003604596,.64814055,.16636205,.11497797,.014798324,26218,.4957,34.700001,.30583376
Clovis,NM,"Roosevelt County, New Mexico",.093337968,19908,8.134244,.50612819,.73558366,.024964839,.012557765,.0056258789,.57050824,.2309413,.1031604,.04255319,25817,.46219999,34.400002,.36986855
Albuquerque,NM,"Sandoval County, New Mexico",-.45097885,136638,36.823189,.49137866,.69971752,.026625097,.12300385,.013839488,.62016934,.28469756,.05671183,.082059793,42839,.42750001,30.4,.18564093
Farmington,NM,"San Juan County, New Mexico",.0258295,125133,22.697531,.49566463,.53097904,.0055221245,.37423381,.0051465239,.66988778,.15187369,.086554006,.039681155,35350,.46349999,27.9,.26016092
Las Vegas,NM,"San Miguel County, New Mexico",-.1447487,28668,6.0791121,.49637225,.56359005,.018173574,.012348263,.0092786383,.6166445,.20017402,.078125,.010665573,21235,.50690001,39.400002,.38671806
Santa Fe,NM,"Santa Fe County, New Mexico",-.06087669,147108,77.043533,.48705032,.83244282,.007810588,.031792969,.012133942,.47505972,.40148938,.082032993,.028541811,39449,.4817,30.299999,.22985765
Truth or Consequences,NM,"Sierra County, New Mexico",.10865771,11615,2.779402,.50124836,.91390443,.0045630648,.015325011,.0024106759,.65490848,.17648363,.049222797,.018131454,21321,.4289,30.799999,.33425263
Albuquerque,NM,"Valencia County, New Mexico",-.094269119,76297,71.561417,.50211674,.74651688,.011258634,.041797187,.0055965502,.64842147,.16524251,.068925232,.05027058,30289,.43489999,35.599998,.32521898
Albany,NY,"Albany County, New York",-.02680088,307463,588.10358,.48388261,.77043742,.12558259,.0013367462,.056728777,.54200977,.3856605,.019236431,.049323454,43496,.45320001,29.299999,.17123939
Olean,NY,"Allegany County, New York",.4332864,48070,46.70129,.50578326,.95656335,.014083628,.0033076764,.011961723,.68568438,.20014395,.054816514,.1455659,31068,.41,31.9,.25128785
New York,NY,"Bronx County, New York",-.54440665,1428357,33930.699,.47078356,.20993981,.33281454,.0055868388,.036725413,.51682842,.18926005,.078086056,.036665879,24912,.50150001,35.599998,.42491448
Union,NY,"Broome County, New York",-.31921804,198093,280.67801,.49150148,.86901104,.054338112,.0025038745,.040894933,.62658358,.27196825,.022466993,.10331463,33600,.45230001,33,.24287482
Olean,NY,"Cattaraugus County, New York",.079024978,78962,60.352329,.49503559,.92232972,.015792407,.028102126,.0083204582,.70070028,.17785725,.07772135,.13839194,30941,.4215,29.200001,.27696511
Syracuse,NY,"Cayuga County, New York",.05369224,79173,114.4809,.51249796,.92283988,.043550201,.0038144316,.0042817625,.66324896,.21376792,.072758034,.14561218,37828,.4152,27.4,.1770395
Erie,NY,"Chautauqua County, New York",.02608314,132646,125.111,.49587625,.93046153,.025172263,.0049304161,.0067774379,.67321002,.2086115,.069838926,.1833069,31226,.4375,31.200001,.29902971
Elmira,NY,"Chemung County, New York",-.23284923,88267,216.6851,.49594977,.8845548,.059014127,.0044750585,.015169882,.66230881,.23446891,.040495686,.15225412,36548,.4567,32,.22156417
Oneonta,NY,"Chenango County, New York",.23059121,49549,55.45195,.49805242,.96242106,.0084966393,.0027043936,.005348241,.69772035,.17435133,.068992555,.17056161,33169,.41170001,28.6,.23583269
Plattsburgh,NY,"Clinton County, New York",.2365405,81685,78.705803,.51548022,.91465998,.042908736,.0031217481,.013429638,.6357801,.22144049,.022139534,.11668825,36264,.43700001,31.9,.22069439
Albany,NY,"Columbia County, New York",-.12788515,62195,97.990349,.50235552,.89896291,.04394244,.0006109816,.017396897,.59167379,.29282096,.086142324,.057272546,42928,.45730001,29.700001,.16807835
Syracuse,NY,"Cortland County, New York",.065380119,49043,98.329849,.48775566,.94288683,.017657973,.00091756211,.0091348412,.66315407,.23560502,.024745269,.12009967,35962,.4289,27.200001,.15286294
Oneonta,NY,"Delaware County, New York",.25304842,46901,32.515041,.50137526,.95087522,.019679751,.0020042218,.0064604166,.66796982,.20166601,.018311609,.13400504,31754,.43689999,31.200001,.26415551
Poughkeepsie,NY,"Dutchess County, New York",-.016417909,296928,373.1987,.49730238,.7850287,.10137811,.0038763606,.038682777,.56507736,.33418101,.032283019,.076952495,52224,.43399999,33.299999,.11750795
Buffalo,NY,"Erie County, New York",.03449301,921584,883.84943,.48369002,.78654146,.13309476,.0045150523,.031508792,.58856928,.3158029,.038011637,.1056463,37221,.46039999,30,.23068033
Plattsburgh,NY,"Essex County, New York",.25544608,38912,21.687321,.52125311,.93045849,.030684622,.0024928043,.0056023849,.646689,.24156275,.024894068,.07620012,38318,.41679999,29.700001,.15608817
Plattsburgh,NY,"Franklin County, New York",-.00357843,51280,31.47714,.55095553,.82979721,.055694226,.072250389,.0043096724,.67248517,.17679311,.068476498,.054792475,34807,.4402,30.700001,.29937568
Amsterdam,NY,"Fulton County, New York",.070465051,54606,110.2107,.4984251,.95198327,.015767498,.0014467275,.006299674,.69801444,.1624033,.12354049,.13845579,34114,.42359999,32.799999,.24252127
Buffalo,NY,"Genesee County, New York",.12730987,59458,120.6202,.49811631,.92197853,.027750682,.010225706,.0069460794,.70770675,.20018797,.044299673,.14914912,36954,.4003,29.700001,.20493746
Albany,NY,"Greene County, New York",.09482149,48312,74.652168,.51738697,.89665091,.063462496,.0002690843,.0096870344,.65958714,.20585479,.22095858,.065734126,36517,.44400001,35.799999,.17487864
Amsterdam,NY,"Hamilton County, New York",.36200321,4760,2.7716751,.50546217,.95252103,.005042017,.0014705881,.0010504202,.66187251,.24478285,0,.091149971,35039,.4332,23.799999,.13611861
Syracuse,NY,"Herkimer County, New York",.2390954,64034,45.366901,.4934566,.96027112,.0099790739,.0023112721,.0046537779,.67347765,.22429046,.050422616,.12423471,33576,.41569999,28.1,.22156096
Watertown,NY,"Jefferson County, New York",.29078528,118947,93.763168,.52018964,.863931,.055259906,.0048340857,.014502257,.68656796,.20747517,.037327424,.061857283,35956,.4127,28.799999,.22261192
New York,NY,"Kings County, New York",-.21839014,2595259,36648.039,.47355619,.43391085,.33540583,.0033692205,.11478238,.46465555,.32841527,.045776661,.039910987,35009,.51700002,32.900002,.3289918
Watertown,NY,"Lewis County, New York",.7855404,27124,21.279079,.50564075,.9680357,.0091800615,.0023964017,.0044609942,.73805404,.15189189,.045951858,.11958884,36184,.41170001,31.1,.172464
Buffalo,NY,"Livingston County, New York",.31218255,64801,102.5718,.50105709,.9328714,.024490362,.0014197312,.013595469,.65002584,.2360504,.028171789,.13904117,37575,.4059,33.900002,.18761788
Syracuse,NY,"Madison County, New York",.29182771,72427,110.6022,.49217832,.94836181,.020489596,.0061165034,.0080080628,.641855,.26245484,.023896739,.11513188,39326,.42629999,27.4,.17862242
Buffalo,NY,"Monroe County, New York",-.33768821,749356,1140.2159,.4831095,.7595762,.15347445,.0037098522,.035329003,.53949237,.3620384,.037525516,.11924365,38170,.46329999,33.400002,.23045799
Amsterdam,NY,"Montgomery County, New York",.29410541,49779,123.508,.49225578,.88860762,.021294121,.0019887905,.0072721429,.6819548,.16151714,.10581347,.13397592,31786,.45039999,31.5,.32396665
New York,NY,"Nassau County, New York",-.039935991,1354612,4757.7651,.48481631,.70230222,.11392192,.0024981324,.085066423,.47937775,.42821467,.019585406,.046012815,72242,.45300001,33.700001,.081675977
New York,NY,"New York County, New York",-.54237813,1629507,71379.789,.4721882,.56426513,.15021108,.0037772162,.11653341,.26694012,.59929734,.037952382,.030470673,52927,.5988,28.5,.24582142
